kafr	gmh,lat,ara
kajut	deu,dum
kalend	lat
kalhot	ces
kalk	lat
kalkul	lat
kamer	lat
kamn	ces
můr	jpn
káp	ces
kapital	deu,ita,lat
kapust	gmh,lat
karabin	fra
karamel	fra,spa
karik	ita,lat
kaskád	fra,ita,lat
kat	ces
pult	deu,lat
katedr	lat,ell
kategor	lat,ell
katol	lat,ell
kaučuk	fra,spa
íček	lat
kd	ces
kemp	eng,lat
křov	ces
klarin	ita,lat
klasic	deu,fra,lat
klát	ces
klaun	eng,isl,swe,dan,lat
klavír	deu,fra,lat
klec	ces
klest	ces
klet	ces
klobouč	ces
klopýt	ces
kmit	ces
kned	gmh
kód	eng,fra,lat
kod	lat
kohout	ces
koket	fra
kolís	ces
koment	lat
ial	fra,lat
komín	ces
komis	lat
é	ces
komol	ces
parat	lat
kompet	lat
kompil	lat
koneč	ces
fuz	lat
greg	lat
son	lat
templ	lat
kopr	ces
kopřiv	ces
koř	ces
naut	ell
kostel	slk,pol
košt	deu
kót	fra,lat
kotv	ces
kouč	eng
koudel	ces
kovboj	eng
kr	ces
kráš	ces
krejč	ces
krém	fra,fro,lat,ell
írn	ces
krev	ces
krk	ces
kronik	lat,ell
krup	ces
kruh	ces
kruž	ces
krychl	ces
krys	rus
křesť	ces
křik	ces
křič	ces
kříd	gmh,lat
křís	pol
křt	ces
křup	ces
kudr	ces
kuchyň	lat
kuk	ces
kůl	ces
kulh	ces
kumul	lat
kúr	lat
kvádr	deu,lat
kval	lat
kvik	ces
kvíl	ces
kvit	deu,fra,lat
kviz	lat
kyber	eng
net	eng
kyj	ces
kyno	ell
kysel	ces
kysl	lat,ell
kytar	ell
kyv	ces
labuž	ces
lahv	goh
lahod	ces
larv	lat
lasc	lat
lať	gmh
laureát	lat
lax	deu,lat
leb	ces
legend	lat
lekc	lat
lem	ces
lešen	ces
lét	ces
lexik	lat,ell
liber	lat
libr	lat
licit	lat
lih	deu
likvid	ita,lat
lím	ces
lingv	lat
líst	ces
lé	ces
aritm	ell
lopat	ces
losos	ces
lotr	lat
louh	gmh
lousk	ces
lusk	ces
luterán	deu
lux	lat
lýk	ces
lynč	eng
lžíc	ces
major	deu,spa,lat
mamon	lat,ell,arc
skript	lat
mariáš	fra
marin	fra
market	eng,lat
másl	ces
masoch	deu
mašl	deu
matr	deu,gmh,ita
máv	ces
medit	lat
medvěd	ces
melior	lat
melouch	deu
menstru	lat
menš	ces
mentor	ell
més	ces
fyz	lat,ell
tez	deu,lat,ell
meteor	deu,lat,ell
metod	deu,lat,ell
metro	deu,lat,ell
míj	ces
míl	gmh,lat
mili	ita,lat
milic	deu,lat
militar	deu,fra,lat
mim	lat,ell
minerál	deu,lat
minut	deu,lat
mís	ces
mision	lat
mix	eng,lat
mlž	ces
mlh	ces
mlouv	ces
modi	lat
modr	ces
modř	ces
moh	ces
molekul	fra,lat
moment	deu,lat
mour	ces
movit	ces
mrak	ces
mruč	ces
mut	lat
narko	ell
něž	rus
teř	ces
utral	lat
nevěst	ces
nihil	lat
nit	ces
nít	ces
nitr	ces
niv	ces
nivel	deu,fra,frm,fro,lat
noh	ces
rož	ces
notor	deu,lat
nudl	deu
num	deu,lat,ell
nyn	ces
nýt	deu
o	ces
obec	ces
oběd	ces
obuv	ces
vyk	ces
oct	ces
od	ell
mk	ces
dí	ces
pušt	ces
růd	ces
set	eng
ohn	ces
olymp	ell
onko	ell
páč	ces
oportun	fra,lat
prud	ces
dox	lat,ell
smah	ces
ostr	ces
střic	rus,nld,lat,ell
otav	ces
vír	ces
oxid	deu,fra,ell
pacient	lat
pák	ces
pamět	ces
pant	deu,lat,ell
pante	ell
pap	ces
papež	ces
papouš	deu,slk,rus
pař	ces
parád	deu,fra,spa,lat
parket	fra
parod	deu,fra,lat,ell
pasiv	deu,fra,lat
pastel	deu,fra,ita
pát	ces
patent	deu,fra,lat
patri	lat
páž	fra
peck	ukr
period	ell
petr	ces
petrolej	deu,ell,lat
petržel	gmh,lat,ell
pij	ces
pirát	deu,ita,fro,lat,ell
písm	ces
pistol	deu,fra
plachet	ces
pla	ces
plast	deu,fra,lat,ell
pleb	deu,lat
plemen	ces
plesn	ces
ploš	deu
plotn	deu
pohár	slk,lat,ell
sémi	ell
ponděl	ces
pouz	ces
pruh	ces
popular	lat
porcelán	deu,ita
porn	fra,ell
sel	ces
suv	ces
svíc	ces
pošť	deu,ita,lat
poust	ces
poušt	ces
věst	rus
vlak	ces
póz	deu,fra,lat
prach	ces
pramen	ces
prašt	ces
prázdn	ces
premi	lat
prezid	lat
seb	ces
stěr	ces
proud	ces
prub	deu,lat
pych	ces
přesn	ces
příbuzen	ces
přád	ces
příšer	ces
štip	ces
tak	ces
ptáč	ces
puc	deu
půd	ces
pudr	deu,fra,fro,lat
punc	deu,ita,lat
punčoch	deu
pur	fra,lat
purpur	deu,lat
pus	deu
puš	gmh,lat,ell
pysk	ces
ráč	ces
rádi	deu,eng,lat
rajc	deu,eng
raket	deu,ita
rakovin	ell
rašelin	ces
region	deu,lat
rekord	eng,fro,lat
kre	lat
remíz	fra,lat
rent	deu,fra,lat
rentgen	deu
ret	ces
retro	fra,lat
rév	gmh
revanš	deu,fra,fro,lat
revol	deu,lat
rezid	lat
zign	lat
rež	fra,lat
risk	deu,fra
robot	ces
rock	eng
román	deu,fra,fro
ron	ces
rosol	rus,srp
rovin	ces
teln	ces
rtuť	ces
rus	ces
vlás	ces
rutin	fra,lat
různ	ces
rýh	gmh
rycht	gmh
rytíř	gmh
řas	ces
řep	ces
řetěz	ces
řík	ces
řk	ces
řid	ces
říj	ces
salon	fra,ita,deu
sám	deu
satan	lat,ell,heb
sec	lat
seiz	ell
senior	lat
senti	eng
schem	deu,lat,ell
scholast	lat,ell
síl	ces
silon	ces
sinus	lat
sir	ces
sirk	ces
síť	ces
sít	ces
skic	deu,ita
sklep	ces
skřiv	ces
slám	ces
slatin	ces
slíb	ces
slz	ces
smalt	ita,deu
sm	ces
smol	ces
smrd	ces
snaž	ces
níd	ces
socio	deu,fra,eng
sond	deu,fra
struh	ces
spas	ces
speleo	lat,ell
spirál	lat,ell
sponzor	eng,lat
sprej	eng
spurt	eng
stač	ces
stěn	ces
step	rus,ukr
stereo	deu,fra,ell
stimul	lat
stomat	ell
strup	ces
střap	ces
střeš	ces
střev	ces
střik	ces
stříz	ces
stupid	lat
suk	ces
vár	ces
svát	ces
svěž	ces
svit	ces
svobod	ces
syk	ces
syn	ces
systém	deu,lat,ell
šablon	deu,dum,fro,lat
šál	deu,fra,eng,pes
šamot	deu
šer	ces
šilh	gmh
šíř	ces
šiš	ces
škatul	slv,lat
škrab	ces
škvár	ces
škyt	ces
šmik	ces
šňup	deu,deu
šofér	deu,fra
šok	eng,fra
šperk	ces
špon	deu
šťast	ces
štěbet	ces
štk	ces
šup	ces
šupin	deu
šust	ces
švindl	deu
taž	ces
talent	deu,lat,ell
talíř	deu,lat,gmh
tam	ces
taneč	gmh,fro
táp	ces
tat	ces
ejš	ces
tenor	deu,ita,lat
teo	lat,ell
teras	deu,fra,lat
term	deu,lat,ell
termín	lat
teror	lat
tik	ces
tísn	ces
tlap	ces
topor	ces
touž	ces
továr	ces
trad	deu,lat
trag	lat,ell
tramp	eng
traum	deu,ell
trém	ces
trik	eng,fra,fro,lat
triumf	lat,ell
trolej	eng
troseč	ces
trosk	ces
truc	gmh
trumf	deu
trumpet	deu,fra,fro,frk
trůn	gmh,fro,lat,ell
trýzn	ces
třesk	ces
tříb	ces
tuk	ces
tvár	ces
týden	ces
tyf	lat,ell
týl	ces
úhel	ces
úst	ces
úter	ces
trakv	lat
uzurp	lat
vandr	deu
vápn	ces
varhan	lat,ell
vář	ces
vášn	ces
včer	ces
večer	ces
vějíř	rus,deu
věč	ces
veksl	deu
veleb	ces
věn	ces
ventil	deu,lat
verb	lat
veřej	ces
vůd	ces
veš	ces
visk	lat
vlaž	ces
vlašt	ces
vran	ces
vrb	ces
vrstv	ces
vřes	ces
výsk	ces
vzduch	rus
work	eng
ohol	eng
xeno	ell
hál	ces
zelin	ces
zív	ces
znak	ces
zouf	ces
zír	ces
zuř	ces
zvlášt	ces
zvuk	ces
žad	ces
žalm	lat,ell
žárl	deu,fra,ita,lat,ell
žas	ces
žeml	gmh,lat
žert	gmh
žid	ces
žil	ces
žín	ces
žlut	ces
žul	gmh,lat
žup	ces
abeced	lat
abit	deu,lat
urient	deu,lat
ablat	lat
absolut	lat
absurd	lat
ekvát	lat
adolescent	lat
adres	fra,lat
advent	lat
advok	lat
aero	ell
aerosol	eng
agit	lat
gnos	ell
agon	lat,ell
agres	lat
bag	eng
akč	lat
cent	lat
akci	deu,nld,lat
kred	fra,lat
aktu	lat
akust	ell
alerg	ell
alf	ell,heb
alchym	spa,ara,ell
ali	lat
alt	ita,lat
altán	deu,ita,lat
alumini	eng,lat
amalgám	deu,lat
am	fra,lat
atér	fra,lat
ambic	lat
ambi	lat
amnest	lat,ell
mort	deu,fra,lat
báz	ell
lyz	ell
lyt	ell
angín	lat
ano	lat,ell
anta	ell
bio	ell
koncepč	lat
antuk	fra
apat	lat,ell
aplik	lat
apologet	lat,ell
apríl	lat
arašíd	fra,lat,ell
archi	lat,ell
tekton	lat,ell
archiv	lat,ell
ári	ita
arit	lat,ell
armád	spa,lat
arti	lat
artist	fra,lat
rytmic	lat,ell
asfalt	lat,ell
asist	deu,lat
asket	deu,ell
atav	fra,lat
atlet	lat,ell
aug	lat
kar	eng
aviat	fra
azbest	ell
azur	fra,lat,ara
azyl	deu,lat,ell
ba	ces
báb	ces
babr	ces
bacil	lat
bačkor	hun
baf	deu,dan
bagr	nld
bajk	ces
bakalář	lat
bál	deu,fra,fro,lat
balet	deu,ita,lat
balkon	deu,fra,ita,deu
balvan	lat
bambul	hun
bambus	deu,nld,zlm
bandit	ces
bapt	lat,ell
barák	deu,fra,spa
baráž	fra
barbor	ell
baron	deu,fra,fro,lat,deu
barev	gmh
bašt	ces
bateri	fra,fro,lat
batik	nld,zlm
batist	fra
bazilik	lat,ell
bažin	ces
bděl	ces
beati	lat
bedl	pol
bedr	ces
beduín	fra,ara
bekhend	eng
belh	ces
benzin	spa,ara
beran	ces
bér	rus
běs	ces
best	lat
bešamel	fra
ick	lat,ell
bifl	deu
fok	lat
big	eng
bít	eng
laterál	lat
bilet	fra,fro
biliár	fra,lat
bili	fra
ouš	ces
bij	ces
bizar	fra,ita
bizon	eng,lat,ell,deu,prg
blábol	ces
bláh	ces
blán	ces
blasfem	lat,ell
bleš	ces
blek	ces
blíz	ces
blíž	ces
blok	deu
blondýn	fra,lat,deu
blues	eng
bluf	eng
blýsk	ces
bobul	slk
bodr	deu
body	eng
boch	gmh,lat
bój	deu,dum,fro
bojkot	eng
botan	deu,lat,ell
boud	ces
ňák	ces
box	eng
brašn	ces
brav	ces
si	ces
brept	ces
brigád	deu,fra,ita
brnk	ces
brod	ces
brokát	deu,ita
brom	deu,fra,ell
bronz	deu,ita
broskv	lat
brouč	ces
brouzd	ces
brunát	gmh
brunet	fra,deu
brz	ces
břečť	ces
břež	ces
břidl	ces
břím	ces
břink	ces
bříz	ces
bub	ces
buben	ces
bublin	ces
bubř	ces
buč	ces
bucht	ces
bulvár	fra,dum
ang	eng
buran	gmh,rus
burc	ces
burlesk	deu,ita,lat
buržoaz	fra,deu
butan	lat,ell
buvol	lat,ell
býč	ces
bystř	ces
bzik	ces
cajk	deu
car	rus,orv
cech	gmh
celer	deu,ita,lat,ell
fán	fra,ell
celul	eng
celulóz	deu,fra,lat
celk	ces
cenzur	lat
ceremon	fra,lat
cív	ces
cigaret	deu,fra,spa
cihl	gmh,lat
cimbál	lat,ell
cíp	gmh
církev	ces
cirkumflex	lat
císař	ces
cís	ces
citron	deu,ita,lat
citr	deu,ita,lat
inec	ces
cizrn	deu,gmh,lat
clearing	eng,fro,lat
com	eng,fra,lat
puter	eng,fra,lat
cop	deu
coul	deu
cud	ces
cuker	gmh,ita,ara
cup	ces
cvik	deu
cvrnk	ces
cyn	lat,ell
cypřiš	lat,ell
čad	ces
čah	ces
čáp	ces
čap	ces
čárk	ces
čardáš	hun
čed	ces
češ	ces
čekan	lat
čelist	ces
čeln	ces
čepýř	ces
červ	ces
čeř	lav
česnek	ces
čí	ces
čiž	ces
čuch	ces
činž	gmh,lat
čiš	ces
čmoud	ces
čmuch	ces
čtyř	ces
čun	ces
čuň	ces
ďábel	lat,ell
daktyl	lat,ell
daktylo	ell
lám	mon
po	ces
daň	ces
dan	ces
dárc	ces
darm	ces
zdatn	ces
datl	gmh,lat,ell
dav	ces
dcer	ces
debil	lat
debut	fra
decent	deu,fra,lat
fenz	deu,lat
fét	fra,lat
deficit	lat
flor	lat
dch	ces
děkan	lat
klar	lat
klin	lat
ítk	ces
dě	ces
demark	fra,spa,deu
depres	lat
depriv	lat
des	ell
destinac	lat
dešť	ces
tekc	eng,lat
tekč	eng,lat
det	fra,lat
valv	eng,fra,lat
devít	ces
deviz	deu,fra
devót	deu,lat
ori	fra
diabol	ita
gnóz	ell
lyzač	ell
mant	deu,fro,lat,ell
diesel	deu
diet	deu,lat,ell
dikc	lat
menz	lat
direktor	deu,lat
junkc	lat
diskus	lat
porč	lat
dist	fra,lat
diviz	fra,lat
dlab	ces
dlaň	ces
dlát	ces
í	ces
dluh	ces
dm	ces
dmých	ces
dneš	ces
docent	lat
doktr	deu,lat
dolar	eng,deu
est	eng,lat
domin	lat
kichot	lat
pink	eng
ping	eng
dort	ces
savad	ces
doš	gmh
dou	ces
draft	eng
drag	fra,lat
oun	fra,lat
dráh	ces
drak	lat,ell
dranc	ces
drap	ces
drás	ces
dr	ces
drh	ces
drmol	ces
drn	ces
drnc	ces
drol	ces
drs	ces
dřím	ces
ěj	ces
duál	lat
ďub	ces
dumping	eng
dur	lat
dural	lat
důtk	ces
dýh	ces
dych	ces
dycht	ces
dynast	deu,ell
dyslekt	ell
peps	ell
džentl	eng
džus	eng,fra,lat
eben	lat,ell
ech	ces
kraz	fra,enm
ekumen	lat,ell
element	lat
emigrant	deu,lat
iast	deu,ell
numer	lat
fýz	ell
sko	lat
epik	ell
erár	deu,lat
esej	eng,fro,lat
ese	deu
eskam	fra,lat
estrád	fra,spa,lat
etap	deu,fra,dum
etáž	fra
eufem	ell
eufon	lat,ell
event	fra,lat
evid	lat
exe	lat,ell
hum	lat
exil	lat
kurz	lat
expanz	lat
pand	lat
plicit	lat
plo	fra,lat
ploz	lat
tern	lat
ter	lat
extremist	deu,fra,lat
fabul	lat
fád	fra,lat
cyt	ell
fach	deu
fajn	deu,fro,lat
falz	ita,lat
fár	deu
farizej	lat,ell,arc
farmaceut	lat,ell
fascin	lat
fas	deu
faul	eng
faun	lat
fejeton	fra,lat
fér	eng
fermež	gmh,fra
festival	eng,fro,lat
feudál	deu,lat,deu
fial	gmh,lat
fič	ces
fík	lat
fik	ces
filc	deu
fili	deu,lat
filip	ces
filumen	lat
finál	deu,ita,lat
fing	deu,lat
finiš	eng,fro,lat
flamb	fra,fro,lat
flanel	deu,eng
flašinet	ces
flauš	deu,gml
flegm	lat,ell
flek	deu
flét	deu,fro
flirt	eng
fofr	deu,lat
folk	eng
fond	deu,fra,lat
fondán	fra,lat
fonet	ell
fór	deu
forhend	eng
fosfor	deu,ell
fuk	ces
fragment	lat
frajeř	deu
frašk	ita
frekvent	lat
frigid	lat
frit	fra,lat
fuč	deu
fuj	ces
fundamental	lat
fuš	deu
futur	lat,ell
gábl	deu
galán	deu,spa,fro
gar	deu,fra,fro,deu
garde	deu
gauč	eng,fra,lat
geril	spa,deu
olog	ell
glad	lat
glob	fra
glori	lat
gnóm	lat
gnoze	ell
golf	eng
gondol	ita
grád	deu,lat
granát	gmh,lat
grant	eng,fro,lat
grat	lat
gravid	lat
grav	fra,eng,lat
griliáš	fra
grobi	deu,lat
gubern	lat
guláš	deu
habr	ces
halas	ces
halek	ces
haléř	gmh,deu
halu	lat,ell
in	lat,ell
ham	eng
handi	eng
harc	hun
ware	eng
harmonik	eng,lat
haš	fra,deu
havíř	deu
havran	ces
házen	ces
hbit	ces
hebk	ces
hec	deu
hedváb	goh
hegemon	ell
helikon	ell
helm	gmh
herb	lat
hermen	ell
hero	lat,ell
heřmán	lat,ell
heur	ell
hiát	lat
drom	ell
hláš	ces
hláv	ces
hle	ces
hloh	ces
hluk	ces
hned	ces
hněv	ces
hnid	ces
hni	ces
hoboj	deu,fra,lat
hold	gmh
holo	ell
hůr	pol
horizont	deu,lat,ell
hormon	eng,ell
horor	eng,lat
hot	deu,fra
hotel	deu,fra,fro,lat
hup	ces
housen	ces
houšt	ces
houžev	ces
hra	ces
hr	ces
hráb	ces
hrazd	ces
hrdl	ces
hrk	ces
hrnč	ces
hrozn	ces
hrtan	ces
hrož	ces
hřbet	ces
hřbitov	goh
íčk	ces
hřib	ces
hřídel	ces
hříš	ces
hudl	deu
hugenot	deu
hůlk	ces
humr	deu,isl
husar	hun
houst	ces
hutn	ces
hvozd	pol
hýb	ces
hyen	lat,ell
hýk	ces
chondr	ell
chab	ces
chameleon	lat,ell
chamt	ces
cháp	ces
charit	lat
chas	ces
chatař	ces
chátr	ces
chimér	deu,lat,ell
chláchol	ces
peň	ces
chmat	ces
chňap	deu
choz	ces
choler	deu,lat,ell
chom	ces
chór	lat,ell
chout	ces
chrabr	rus
chrám	ces
chrč	ces
chrchl	ces
chrl	ces
chrn	ces
chromozom	ell
chroup	ces
chrp	ces
chrst	ces
chrt	ces
chřipk	ces
chuligán	rus,eng,gle
chumel	ces
chva	ces
chvat	ces
chvil	ces
chýl	ces
chyst	ces
ideál	lat
idio	ell
idyl	deu,fra,lat,ell
igelit	deu
ignorant	lat
ikon	rus,chu,ell
iko	ell
lumin	lat
ilustr	lat
matrikul	lat
matrik	lat
augur	lat
indig	ces
industri	fra,lat
infarkt	deu,lat
inher	deu,lat
jekč	lat
karn	lat
inkoust	lat,ell
inkviz	lat
tor	lat
spekc	lat
stanc	lat
instinkt	lat
instruktor	rus
integrál	lat
interes	fra,lat
mezz	ita,lat
intern	lat
pret	lat
punkc	lat
intim	lat
intrik	fra,ita,lat
intrikán	fra,ita,lat
inzer	deu
inzul	fra,lat
iont	eng,ell
rac	lat
irit	lat
ischem	lat,ell
jablk	ces
jádr	ces
jáhl	ces
jako	ces
jalovc	ces
jám	ces
jam	ces
jařm	ces
jasan	ces
jater	ces
jaternic	ces
javor	ces
jazýč	ces
ječ	ces
jedin	ces
jelit	ces
jen	ces
jep	ces
jeskyn	ces
jesl	ces
jestřáb	ces
ješit	ces
ještěr	ces
jetel	ces
jev	ces
jez	ces
jízd	ces
jížd	ces
jezev	ces
již	ces
jih	ces
jík	ces
jilm	pol,chu
š	ces
jirch	gmh,lat
jiskr	ces
jiskř	ces
jís	ces
jíd	ces
jíšk	ces
jód	fra,ell
jóg	ces
jogurt	tur
som	ces
judik	lat
jut	eng
kabin	deu,fra,eng,frm,lat
kabinet	fra
kabon	ces
kachn	ces
kajíc	ces
kak	ces
kako	ell
kaktus	lat,ell
kál	ces
ka	ces
kaleido	ell
kali	ell
kalich	gmh,lat
kalik	fra,eng
kalor	fra,lat
kam	ces
kamín	ces
kamion	fra
kamizol	fra,lat
kamz	deu,lat
kanár	spa
kancelář	lat
kani	spa
kanibal	spa
kanon	deu,fra,ita,lat
kantýn	deu,fra,ita
kaolin	fra,zho
kapel	ita
kapilár	deu,lat
kapitál	deu,ita,lat
kapitán	gmh,lat
kapit	fra,lat
kapl	gmh,lat
kapra	ces
kaps	lat
kapes	lat
kapsl	deu,lat
karafiát	ces
karambol	fra,spa,por
karant	fra
karatel	ces
karat	jpn
karavan	eng
karban	ces
karbanát	deu,fra,ita,lat
karbol	lat
kardan	ita
kardinál	lat
karfiol	ita,lat
kariér	fra,ita,lat
karkul	ces
karmín	deu,fra,lat,ara
karot	deu,fra,lat,ell
kartel	deu,fra,ita
karton	deu,fra,ita
karusel	fra,ita
kastelán	lat
kastr	lat
kašn	deu
kaštan	lat,ell
ká	ces
komb	ita,lat
katan	cat
katarz	ell
katod	eng,ell
kaval	fra,ita,lat
kaviár	deu,fra,ita
kázeň	pol,chu
káž	ces
každ	ces
kbel	lat
kdák	ces
kefír	bul,rus
kel	ces
keramik	fra,ell
kibic	deu
kiks	deu,eng
kimon	jpn
kinemat	fra,ell
kinet	ell
kiosk	deu,fra,ita,tur,pes
klábos	ces
klan	eng
klasik	deu,fra,lat
klasi	fra
klášter	gmh,lat
klat	ces
iád	eng,isl,swe,dan,lat
klaustro	lat
klauzur	lat
kláves	lat
kláv	lat
kleč	ces
klenb	ces
klevet	ces
klih	ces
klíž	ces
klikv	rus
klinik	deu,fra,ell
klisn	ces
klobás	ces
klobouk	ces
klokoč	ces
klokot	ces
klokt	ces
klot	eng
kluč	ces
kluk	ces
klystýr	lat,ell
kmen	ces
kmotř	ces
kniž	ces
knof	gmh
knokaut	eng
knot	gmh
kňuč	lit,deu
kobalt	deu
our	ces
ist	lat
kofein	deu
kokain	spa
kokos	deu,por,fra,lat
kokrh	ces
koks	deu,eng
laud	lat
koléb	ces
koled	ces
kolen	ces
koles	ces
kolibř	fra
kolář	ces
kolo	ces
kolor	ita
komand	deu,ita
mand	fra,lat
kombajn	rus,eng,lat
merc	fra,lat
komet	lat,ell
komfort	eng,fro,lat
komik	lat,ell
komiks	eng
tát	lat
pakt	lat
ple	fra,lat
komplet	deu,fra,lat
komplex	lat
komtur	deu,gmh,fro,lat
koňak	fra
koncept	lat
koncert	deu,ita,lat
konce	lat
koncil	lat
koncipient	lat
končet	ces
denz	lat
konejš	ces
fid	lat
konflikt	lat
jug	lat
konkurs	lat
konop	ces
stern	lat
strukč	lat
konšel	ces
kontinent	deu,lat
kontinu	lat
kont	ita,lat
kontrakt	lat
kontrast	deu,ita,lat
kontribu	lat
kontum	lat
konval	ces
ver	lat
ator	ita
konzist	lat
konzol	deu,fra
konzul	lat
konzult	lat
konzument	lat
kopan	ces
kopt	pol
ráb	ces
rek	lat
korm	rus
koroz	lat
korpul	lat
korpus	lat
korvet	deu,fra,lat
korzár	deu,ita,lat
kořal	pol
kosmet	fra,ell
kosteln	slk,pol
košík	eng
košťál	ces
koteln	ces
kotouč	ces
zkum	ces
kout	ces
kova	ces
ok	ces
kozel	ces
kůzl	ces
luh	ces
krád	ces
krajin	ces
králík	ces
krám	gmh
kram	gmh
krb	ces
kreat	lat
kredit	deu,ita,lat
krep	fra,fro,lat
krevet	fra,lat
kriket	eng,fro,nld
kriz	deu,lat,ell
krn	ces
krok	ces
kroket	eng
krokodýl	lat,ell
krouh	ces
kroup	ces
kruš	ces
krůt	deu
křáp	ces
křen	ces
křes	ces
křest	ces
křišťál	lat
kšeft	deu
kšilt	deu
kučer	ces
kudl	fra,lat
kufř	deu,fra,lat,ell
kujón	deu,fra,ita,lat
kukl	ces
kulis	fra
kulmin	lat
kuloár	fra
kun	ces
kuňk	ces
kupl	deu,fro,lat
kuráž	fra,fro,lat
kurt	eng,fro,lat
kurev	ces
kurv	ces
kurýr	deu,fro,lat
kůž	ces
kvalt	deu
kvedl	deu
inář	ces
kvint	lat
kýč	deu
kyčel	ces
kymác	ces
kypř	fra,lat
kyrys	deu,fro,lat
labil	lat
lac	ces
lakot	ces
lamel	fra,lat
lament	lat
laň	ces
lán	deu,gmh
lan	eng
lano	lat
laparo	ell
laryng	lat,ell
laser	eng
las	ces
lašk	ces
latex	lat
láv	deu,ita,lat
lebed	ces
leda	ces
ledv	ces
legion	lat
legitim	lat
lecht	ces
lesk	ces
le	ces
úl	ces
leuk	ell
lvíč	ces
lez	ces
lhostejn	ces
lic	ces
lig	deu
líh	deu
likér	deu,fra,lat
lik	ces
lilipután	eng
limonád	deu,fra,ita
lip	ces
lísk	ces
lév	ces
litr	deu,fra,ell
liturg	lat,ell
lob	eng
lobb	eng,lat,deu
lodyh	pol,rus
lokaj	fra
lokal	deu,fra,lat
loket	ces
lokomotiv	eng,lat
lomoz	ces
lop	ces
lopot	ces
lotos	ell
loutn	gmh
louž	ces
lucern	lat
lukrat	lat
lulk	ces
lump	deu
lun	ces
lýč	ces
lymf	lat
lýtk	ces
macer	lat
mač	eng
máč	ces
madrigal	ita
mafián	ita
mag	lat,ell,peo
magoř	ces
rádž	eng
máj	lat
majorán	ces
majorit	lat
makléř	deu,dum
malát	gmh,ita,lat
malicher	ces
malt	ita,lat,ell
mamut	deu,rus
mandarín	deu,por,zlm
manekýn	deu,fra,dum
manéž	fra,ita,lat
manipul	fra,frm,lat
mank	ita,lat
manu	lat
manýr	deu,fro,lat
manžet	deu,fra,lat
maraton	ell
marci	deu,ita
margarín	fra,ell
margin	lat
marín	deu,fra,lat
markrab	gmh
markýz	fra,deu
marmelád	deu,fra,por,lat,ell
már	deu
masakr	deu,fra,fro
masér	deu,fra,ara,lat,ell
másel	ces
más	ces
masturb	lat
maš	deu,fra,lat,ell
maškar	ita
mě	ces
med	ces
měd	ces
medail	deu,fra,ita,lat
medailon	deu,fra,ita,lat
medi	deu,lat
mech	ces
mek	ces
melír	deu,fra,fro,lat
měl	ces
meloun	deu,ita,lat
memor	eng,lat
měň	ces
mental	deu,fra,eng,lat
mentol	deu,lat
merit	lat
mesian	lat
urg	ell
meto	lat,ell
mezer	ces
sopr	ita,lat
mhouř	ces
mikro	eng
milion	ita,lat
milit	deu,fra,lat
atur	ita
minim	lat
minister	deu,fra,lat
minorit	deu,fra,eng,lat
mírn	ces
míz	ces
mlk	ces
mls	ces
mlýn	ces
mlyn	ces
mnoh	ces
mód	deu,fra,lat
modelář	deu,fra,ita,lat
mod	deu,lat
modl	prg
mohyl	ces
mokř	ces
moll	lat
molybden	fra,lat,ell
nukle	eng,lat
monu	lat
morál	lat
mord	gmh
morén	deu,fra
morfi	ell
moruš	lat,ell
úmor	ces
mosaz	ces
moskyt	deu,spa,lat
mošt	lat
moudr	ces
moz	deu,fra,ita,lat
aik	deu,fra,ita,lat
mozeč	ces
mozol	ces
mráč	ces
mračn	ces
mrák	ces
mramor	lat
mrd	ces
mrhol	ces
mrch	ces
mrkv	ces
mrň	ces
mrož	rus
mrtv	ces
muk	ces
muml	deu
mus	ces
muskul	lat
muslim	ara
mušl	deu,lat
múz	lat
mýk	ces
smyk	ces
mýl	ces
myrt	deu,lat,ell
myšl	ces
myš	ces
myc	ces
mzd	ces
mžour	ces
nacion	lat
nádher	gmh
dš	ces
nádob	ces
nádor	ces
naiv	deu,fra,lat
máh	ces
mah	ces
rafič	lat,ell
narcis	deu,lat,ell
nárt	ces
ruž	ces
nať	ces
naturál	lat
vig	lat
navštív	ces
negat	lat
horáz	ces
ap	ces
neon	eng,ell
řest	ces
nešt	ces
utr	lat
neutrál	lat
nevrl	ces
bed	ces
nikl	deu,swe
nět	ces
níz	ces
nobles	fra,lat
noč	ces
noet	ell
nomád	lat,ell
noni	por
noř	deu,lat
nostalg	lat,ell,deu
nostri	lat
nouz	ces
nuz	ces
novel	ita,lat
nugát	fra,lat
nutk	ces
nůž	ces
nylon	eng
nymf	lat,ell
ějš	ces
oblač	ces
oblast	ces
léc	ces
loh	ces
obol	lat,ell
oř	ces
obr	ces
ratl	ces
rát	ces
obyčej	ces
ocas	ces
oceán	lat,ell
ofenz	deu,fra,fro,lat
ofici	lat
oh	ces
ohav	ces
hrom	ces
oken	ces
okoun	ces
okr	deu,lat,ell
okres	pol
okrsk	ces
oktan	lat
oligo	ell
olov	ces
olš	ces
melet	fra
onomast	ell
ontolog	ell
pač	ces
opi	lat,ell
plz	ces
ponent	lat
vrž	ces
pt	lat
orl	ces
orchestr	deu,fra,lat,ell
origin	deu,lat
oříš	ces
os	ces
osl	ces
sid	ces
sln	ces
osnov	ces
ostent	lat
oškliv	ces
šul	ces
otál	ces
