Třikrát rychlejší než slovo
    Třikrát
    kazety
        kazet	R	ita,lat
        y	I	ces
    by
        by	R	ces
    byla
        by	R	ces
        l	D	ces
        a	I	ces
    prováděna
        pro	D	lat
        vád	R	ces
        ě	D	ces
        n	D	ces
        a	I	ces
    asi
        asi	R	ces
    po
        po	D	ces
    60000
        60000	I	
    kopiích
        kop	R	deu,lat
        i	D	lat
        ích	I	ces

Cena tisku za jednu stránku by měla klesnout zhruba na jednu třetinu ceny tisku laserových tiskáren
    Cena
        Cen	R	ces
        a	I	ces
    tisku
        tisk	R	ces
        u	I	ces
    za
        za	D	ces
    jednu
        jedn	R	ces
        u	I	ces
    stránku
        strán	R	ces
        k	D	ces
        u	I	ces
    by
        by	R	ces
    měla
        m	R	ces
        ě	R	ces
        l	D	ces
        a	I	ces
    klesnout
        kles	R	ces
        nou	D	ces
        t	I	ces
    zhruba
        z	D	ces
        hrub	R	ces
        a	I	ces
    na
        na	D	ces
    jednu
        jedn	R	ces
        u	I	ces
    třetinu
        tř	R	ces
        et	D	ces
        in	D	ces
        u	I	ces
    ceny
        cen	R	ces
        y	I	ces
    tisku
        tisk	R	ces
        u	I	ces
    laserových
        laser	R	eng
        ov	D	ces
        ých	D	ces
    tiskáren
        tisk	R	ces
        ár	D	ces
        en	D	ces

Tyto přístroje by se měly objevit i na našem trhu během krátké doby ale zatím v prodeji nejsou a není ani stanovena cena
    Tyto
        T	R	ces
        y	R	ces
        t	D	ces
        o	I	ces
    přístroje
        pří	D	ces
        stroj	R	ces
        e	I	ces
    by
        by	R	ces
    se
        s	D	ces
        e	D	ces
    měly
        m	R	ces
        ě	R	ces
        l	D	ces
        y	I	ces
    objevit
        ob	D	lat
        jev	R	ces
        i	D	ces
        t	I	ces
    i
        i	I	ces
    na
        na	D	ces
    našem
        n	D	ces
        a	D	ces
        š	D	ces
        em	I	ces
    trhu
        trh	R	ces
        u	I	ces
    během
        běh	R	ces
        em	I	ces
    krátké
        krát	R	ces
        k	D	ces
        é	I	ces
    doby
        dob	R	ces
        y	I	ces
    ale
        ale	D	ces
    zatím
        za	D	ces
        t	R	ces
        ím	I	ces
    v
        v	D	ces
    prodeji
        pro	D	lat
        d	D	ces
        ej	D	ces
        i	D	ces
    nejsou
        ne	D	ces
        js	R	ces
        ou	D	ces
    a
        a	I	ces
    není
        ne	D	ces
        ní	D	ces
    ani
        ani	R	ces
    stanovena
        stanov	R	ces
        en	D	ces
        a	I	ces
    cena
        cen	R	ces
        a	I	ces

Pro některé skupiny uživatelů má dobrá kvalita faxem zasílaných fotografií výkresů apod značný význam
    Pro
        Pro	R	ces
    některé
        ně	R	ces
        kter	R	ces
        é	I	ces
    skupiny
        s	D	ces
        kup	R	ces
        in	D	ces
        y	I	ces
    uživatelů
        u	D	ces
        ži	R	ces
        v	D	ces
        a	D	ces
        tel	D	ces
        ů	I	ces
    má
        m	R	ces
        á	I	ces
    dobrá
        dobr	R	ces
        á	I	ces
    kvalita
        kval	R	lat
        it	D	ces
        a	I	ces
    faxem
        fax	R	eng,lat
        em	I	ces
    zasílaných
        za	D	ces
        síl	R	ces
        a	D	ces
        n	D	ces
        ých	D	ces
    fotografií
        foto	R	ell
        graf	R	ell
        i	D	ell
        í	I	ces
    výkresů
        vý	D	ces
        kres	R	ces
        ů	I	ces
    apod
        a	D	ces
        pod	D	ces
    značný
        znač	R	ces
        n	D	ces
        ý	I	ces
    význam
        vý	D	ces
        znam	R	ces

Proto si při výběru přístroje musí více všímat jeho grafických vlastností
    Proto
        Pro	R	ces
        t	D	ces
        o	I	ces
    si
        s	D	ces
        i	D	ces
    při
        při	D	ces
    výběru
        vý	D	ces
        běr	R	ces
        u	I	ces
    přístroje
        pří	D	ces
        stroj	R	ces
        e	I	ces
    musí
        mus	R	ces
        í	I	ces
    více
        více	R	ces
    všímat
        vším	R	ces
        a	D	ces
        t	I	ces
    jeho
        j	D	ces
        eho	R	ces
    grafických
        graf	R	ell
        ic	D	ell
        k	D	ces
        ých	D	ces
    vlastností
        vlast	R	ces
        n	D	ces
        ost	D	ces
        í	I	ces

Pro popis těchto vlastností je zavedeno několik pojmů a to
    Pro
        Pro	R	ces
    popis
        po	D	ces
        pis	R	ces
    těchto
        t	R	ces
        ě	D	ces
        ch	R	ces
        t	D	ces
        o	I	ces
    vlastností
        vlast	R	ces
        n	D	ces
        ost	D	ces
        í	I	ces
    je
        je	R	ces
    zavedeno
        za	D	ces
        ved	R	ces
        en	D	ces
        o	D	ces
    několik
        ně	R	ces
        kolik	R	ces
    pojmů
        po	D	ces
        jm	R	ces
        ů	I	ces
    a
        a	I	ces
    to
        t	R	ces
        o	I	ces

Počet stupňů šedi
    Počet
        Po	D	ces
        čet	R	ces
    stupňů
        stup	R	ces
        ň	D	ces
        ů	I	ces
    šedi
        šed	R	ces
        i	I	ces

Běžně je jich k dispozici 16
    Běžně
        Běž	R	ces
        ně	D	ces
    je
        je	R	ces
    jich
        j	D	ces
        i	I	ces
        ch	I	ces
    k
        k	D	ces
    dispozici
        dis	D	lat
        pozic	R	lat
        i	I	ces
    16
        16	R	

Větší počet stupňů šedi využijete jen při přenosu fotografií
    Větší
        Vět	R	ces
        š	D	ces
        í	I	ces
    počet
        po	D	ces
        čet	R	ces
    stupňů
        stup	R	ces
        ň	D	ces
        ů	I	ces
    šedi
        šed	R	ces
        i	I	ces
    využijete
        vy	D	ces
        u	D	ces
        ži	R	ces
        j	D	ces
        e	D	ces
        te	I	ces
    jen
        jen	R	ces
    při
        při	D	ces
    přenosu
        pře	D	ces
        nos	R	ces
        u	I	ces
    fotografií
        foto	R	ell
        graf	R	ell
        i	D	ell
        í	I	ces

Pokud se přenáší pouze písmo nemá tento parametr valný význam
    Pokud
        Po	D	ces
        k	D	ces
        ud	R	ces
    se
        s	D	ces
        e	D	ces
    přenáší
        pře	D	ces
        náš	R	ces
        í	I	ces
    pouze
        pouz	R	ces
        e	I	ces
    písmo
        písm	R	ces
        o	I	ces
    nemá
        ne	D	ces
        m	R	ces
        á	I	ces
    tento
        t	R	ces
        en	D	ces
        t	R	ces
        o	I	ces
    parametr
        para	D	ell
        metr	R	fra,ell
    valný
        val	R	ces
        n	D	ces
        ý	I	ces
    význam
        vý	D	ces
        znam	R	ces

Kromě toho skutečný počet stupňů šedi určuje vždy ten z propojených přístrojů který má stupňů méně
    Kromě
        Krom	R	ces
        ě	I	ces
    toho
        t	D	ces
        oho	D	ces
    skutečný
        skuteč	R	ces
        n	D	ces
        ý	I	ces
    počet
        po	D	ces
        čet	R	ces
    stupňů
        stup	R	ces
        ň	D	ces
        ů	I	ces
    šedi
        šed	R	ces
        i	I	ces
    určuje
        u	D	ces
        rč	R	ces
        uje	D	ces
    vždy
        vždy	R	ces
    ten
        t	D	ces
        en	D	ces
    z
        z	D	ces
    propojených
        pro	D	lat
        poj	R	ces
        en	D	ces
        ých	I	ces
    přístrojů
        pří	D	ces
        stroj	R	ces
        ů	I	ces
    který
        kter	R	ces
        ý	I	ces
    má
        m	R	ces
        á	I	ces
    stupňů
        stup	R	ces
        ň	D	ces
        ů	I	ces
    méně
        mén	R	ces
        ě	I	ces

Řízení kontrastu
    Řízení
        Říz	R	ces
        en	D	ces
        í	I	ces
    kontrastu
        kontrast	R	deu,ita,lat
        u	I	ces

Zlepšuje čitelnost i méně ostrých předloh
    Zlepšuje
        Z	D	ces
        lep	R	ces
        š	D	ces
        uje	D	ces
    čitelnost
        čit	R	ces
        eln	D	ces
        ost	D	ces
    i
        i	I	ces
    méně
        mén	R	ces
        ě	I	ces
    ostrých
        ostr	R	ces
        ých	I	ces
    předloh
        před	D	ces
        loh	R	ces

To je užitečná funkce
    To
        T	R	ces
        o	I	ces
    je
        je	R	ces
    užitečná
        u	D	ces
        žit	R	ces
        eč	D	ces
        n	D	ces
        á	I	ces
    funkce
        funkc	R	lat
        e	I	ces

Některé přístroje si řídí kontrast automaticky na jiných je ovládán manuálně
    Některé
        Ně	R	ces
        kter	R	ces
        é	I	ces
    přístroje
        pří	D	ces
        stroj	R	ces
        e	I	ces
    si
        s	D	ces
        i	D	ces
    řídí
        říd	R	ces
        í	I	ces
    kontrast
        kontrast	R	deu,ita,lat
    automaticky
        auto	R	lat,ell
        mat	R	lat,ell
        ic	D	lat
        k	D	ces
        y	D	ces
    na
        na	D	ces
    jiných
        jin	R	ces
        ých	I	ces
    je
        je	R	ces
    ovládán
        o	D	ces
        vlád	R	ces
        á	D	ces
        n	D	ces
    manuálně
        manu	R	lat
        ál	D	deu,lat
        n	D	ces
        ě	D	ces

Rozlišovací schopnost
    Rozlišovací
        Roz	R	ces
        liš	R	ces
        ova	D	ces
        c	D	ces
        í	I	ces
    schopnost
        s	D	ces
        chop	R	ces
        n	D	ces
        ost	D	ces

Udává na kolik linek se dělí vertikálně to je ve směru pohybu papíru jeden mm přenášené předlohy
    Udává
        U	R	ces
        d	D	ces
        á	R	ces
        v	D	ces
        á	I	ces
    na
        na	D	ces
    kolik
        kolik	R	ces
    linek
        lin	R	deu,lat
        ek	D	ces
    se
        s	D	ces
        e	D	ces
    dělí
        děl	R	ces
        í	I	ces
    vertikálně
        vertik	R	deu,lat
        ál	D	deu,lat
        n	D	ces
        ě	D	ces
    to
        t	R	ces
        o	I	ces
    je
        je	R	ces
    ve
        ve	R	ces
    směru
        s	D	ces
        měr	R	ces
        u	I	ces
    pohybu
        po	D	ces
        hyb	R	ces
        u	I	ces
    papíru
        papír	R	gmh,fro,lat,ell
        u	I	ces
    jeden
        jeden	R	ces
    mm
        mm	R	fra,lat
    přenášené
        pře	D	ces
        náš	R	ces
        e	D	ces
        n	D	ces
        é	I	ces
    předlohy
        před	D	ces
        loh	R	ces
        y	I	ces

Standardní rozlišení je linek na mm jemné linek na mm
    Standardní
        Standard	R	eng,deu,fro,lat
        n	D	ces
        í	I	ces
    rozlišení
        roz	D	ces
        liš	R	ces
        en	D	ces
        í	I	ces
    je
        je	R	ces
    linek
        lin	R	deu,lat
        ek	D	ces
    na
        na	D	ces
    mm
        mm	R	fra,lat
    jemné
        jem	R	ces
        n	D	ces
        é	I	ces
    linek
        lin	R	deu,lat
        ek	D	ces
    na
        na	D	ces
    mm
        mm	R	fra,lat

Velmi jemné rozlišení linek na mm obsahují jen některé přístroje
    Velmi
        Velmi	R	ces
    jemné
        jem	R	ces
        n	D	ces
        é	I	ces
    rozlišení
        roz	D	ces
        liš	R	ces
        en	D	ces
        í	I	ces
    linek
        lin	R	deu,lat
        ek	D	ces
    na
        na	D	ces
    mm
        mm	R	fra,lat
    obsahují
        ob	D	ces
        sah	R	ces
        uj	D	ces
        í	I	ces
    jen
        jen	R	ces
    některé
        ně	R	ces
        kter	R	ces
        é	I	ces
    přístroje
        pří	D	ces
        stroj	R	ces
        e	I	ces

Horizontální rozklad je vždy 8 bodů na mm
    Horizontální
        Horizont	R	deu,lat,ell
        ál	D	deu,lat
        n	D	ces
        í	I	ces
    rozklad
        roz	D	ces
        klad	R	ces
    je
        je	R	ces
    vždy
        vždy	R	ces
    8
        8	R	
    bodů
        bod	R	ces
        ů	I	ces
    na
        na	D	ces
    mm
        mm	R	fra,lat

Stupeň použité rozlišovací schopnosti výrazně ovlivňuje čitelnost textu a fotografií ale také zpomaluje přenos
    Stupeň
        Stup	R	ces
        eň	D	ces
    použité
        po	D	ces
        u	D	ces
        ži	R	ces
        t	D	ces
        é	I	ces
    rozlišovací
        roz	D	ces
        liš	R	ces
        ova	D	ces
        c	D	ces
        í	I	ces
    schopnosti
        s	D	ces
        chop	R	ces
        n	D	ces
        ost	D	ces
        i	I	ces
    výrazně
        vý	D	ces
        raz	R	ces
        n	D	ces
        ě	D	ces
    ovlivňuje
        o	D	ces
        vliv	R	ces
        ň	D	ces
        uje	D	ces
    čitelnost
        čit	R	ces
        eln	D	ces
        ost	D	ces
    textu
        text	R	lat
        u	I	ces
    a
        a	I	ces
    fotografií
        foto	R	ell
        graf	R	ell
        i	D	ell
        í	I	ces
    ale
        ale	D	ces
    také
        také	R	ces
    zpomaluje
        z	D	ces
        pomal	R	ces
        uje	D	ces
    přenos
        pře	D	ces
        nos	R	ces

Pokud se pracuje pouze s přenosem textů pak jsou zcela postačující dva stupně rozlišení
    Pokud
        Po	D	ces
        k	D	ces
        ud	R	ces
    se
        s	D	ces
        e	D	ces
    pracuje
        prac	R	ces
        uje	D	ces
    pouze
        pouz	R	ces
        e	I	ces
    s
        s	D	ces
    přenosem
        pře	D	ces
        nos	R	ces
        em	I	ces
    textů
        text	R	lat
        ů	I	ces
    pak
        pak	R	ces
    jsou
        js	R	ces
        ou	D	ces
    zcela
        z	D	ces
        cel	R	ces
        a	I	ces
    postačující
        po	D	ces
        stač	R	ces
        uj	D	ces
        íc	D	ces
        í	I	ces
    dva
        dv	R	ces
        a	I	ces
    stupně
        stup	R	ces
        n	D	ces
        ě	D	ces
    rozlišení
        roz	D	ces
        liš	R	ces
        en	D	ces
        í	I	ces

Přibývá podnikatelů kteří nemají samostatnou kancelář a podnikají doma
    Přibývá
        Při	D	ces
        bý	R	ces
        v	D	ces
        á	I	ces
    podnikatelů
        pod	D	ces
        nik	R	ces
        a	D	ces
        tel	D	ces
        ů	I	ces
    kteří
        kteř	R	ces
        í	I	ces
    nemají
        ne	D	ces
        m	R	ces
        aj	D	ces
        í	I	ces
    samostatnou
        sam	R	ces
        o	D	ces
        stat	R	ces
        n	D	ces
        ou	D	ces
    kancelář
        kancelář	R	lat
    a
        a	I	ces
    podnikají
        pod	D	ces
        nik	R	ces
        aj	D	ces
        í	I	ces
    doma
        dom	R	ces
        a	I	ces

Malé organizace mají problémy se získáním telefonních linek a tak mají na jedné telefonní lince připojen jak fax tak i telefon
    Malé
        Mal	R	ces
        é	I	ces
    organizace
        organ	R	deu,fra,lat
        iz	D	fra,lat,ell
        ac	D	lat
        e	I	ces
    mají
        m	R	ces
        aj	D	ces
        í	I	ces
    problémy
        problém	R	ces
        y	I	ces
    se
        s	D	ces
        e	D	ces
    získáním
        získ	R	ces
        á	D	ces
        n	D	ces
        ím	I	ces
    telefonních
        tele	R	ell
        fon	R	ell
        n	D	ces
        ích	I	ces
    linek
        lin	R	deu,lat
        ek	D	ces
    a
        a	I	ces
    tak
        tak	D	ces
    mají
        m	R	ces
        aj	D	ces
        í	I	ces
    na
        na	D	ces
    jedné
        jedn	R	ces
        é	I	ces
    telefonní
        tele	R	ell
        fon	R	ell
        n	D	ces
        í	I	ces
    lince
        lin	R	deu,lat
        c	D	ces
        e	I	ces
    připojen
        při	D	ces
        poj	R	ces
        en	D	ces
    jak
        jak	R	ces
    fax
        fax	R	eng,lat
    tak
        tak	D	ces
    i
        i	I	ces
    telefon
        telefon	R	ell

Pro tyto situace je lepší si pořídit fax kombinovaný s telefonem
    Pro
        Pro	R	ces
    tyto
        t	R	ces
        y	D	ces
        t	D	ces
        o	D	ces
    situace
        situ	R	deu,fra,lat
        ac	D	lat
        e	I	ces
    je
        je	R	ces
    lepší
        lep	R	ces
        š	D	ces
        í	I	ces
    si
        s	D	ces
        i	D	ces
    pořídit
        po	D	ces
        říd	R	ces
        i	D	ces
        t	I	ces
    fax
        fax	R	eng,lat
    kombinovaný
        kombin	R	lat
        ova	D	ces
        n	D	ces
        ý	I	ces
    s
        s	D	ces
    telefonem
        tele	R	ell
        fon	R	ell
        em	I	ces

Všechny kombinované přístroje rozeznají zda volá telefon nebo fax
    Všechny
        Vš	R	ces
        ech	R	ces
        n	D	ces
        y	I	ces
    kombinované
        kombin	R	lat
        ova	D	ces
        n	D	ces
        é	I	ces
    přístroje
        pří	D	ces
        stroj	R	ces
        e	I	ces
    rozeznají
        roze	D	ces
        zn	R	ces
        aj	D	ces
        í	I	ces
    zda
        zda	R	ces
    volá
        vol	R	ces
        á	I	ces
    telefon
        telefon	R	ell
    nebo
        nebo	R	ces
    fax
        fax	R	eng,lat

Některé dokonce lidskou řečí požádají volajícího o posečkání než provedou příslušnou identifikaci
    Některé
        Ně	R	ces
        kter	R	ces
        é	I	ces
    dokonce
        do	D	ces
        konc	R	ces
        e	D	ces
    lidskou
        lid	R	ces
        sk	D	ces
        ou	D	ces
    řečí
        řeč	R	ces
        í	I	ces
    požádají
        po	D	ces
        žád	R	ces
        aj	D	ces
        í	I	ces
    volajícího
        vol	R	ces
        aj	D	ces
        íc	D	ces
        ího	D	ces
    o
        o	D	ces
    posečkání
        po	D	ces
        se	D	ces
        čk	R	ces
        á	D	ces
        n	D	ces
        í	I	ces
    než
        než	R	ces
    provedou
        pro	D	lat
        ved	R	ces
        ou	D	ces
    příslušnou
        pří	D	ces
        sluš	R	ces
        n	D	ces
        ou	D	ces
    identifikaci
        identi	R	lat
        fik	D	lat
        ac	D	lat
        i	I	ces

Velmi užitečná je možnost připojení telefonního záznamníku proto si při nákupu tuto možnost ověřte
    Velmi
        Velmi	R	ces
    užitečná
        u	D	ces
        žit	R	ces
        eč	D	ces
        n	D	ces
        á	I	ces
    je
        je	R	ces
    možnost
        mož	R	ces
        n	D	ces
        ost	D	ces
    připojení
        při	D	ces
        poj	R	ces
        en	D	ces
        í	I	ces
    telefonního
        tele	R	ell
        fon	R	ell
        n	D	ces
        ího	D	ces
    záznamníku
        zá	D	ces
        znam	R	ces
        ník	D	ces
        u	I	ces
    proto
        pro	D	ces
        t	R	ces
        o	I	ces
    si
        s	D	ces
        i	D	ces
    při
        při	D	ces
    nákupu
        ná	D	ces
        kup	R	ces
        u	I	ces
    tuto
        t	R	ces
        u	D	ces
        t	D	ces
        o	D	ces
    možnost
        mož	R	ces
        n	D	ces
        ost	D	ces
    ověřte
        o	D	ces
        věř	R	ces
        te	I	ces

K dostání jsou i trojkombinace fax telefon a záznamník
    K
        K	R	ces
    dostání
        do	D	ces
        stá	R	ces
        n	D	ces
        í	I	ces
    jsou
        js	R	ces
        ou	D	ces
    i
        i	I	ces
    trojkombinace
        tr	R	ces
        oj	D	ces
        kombin	R	lat
        ac	D	lat
        e	D	ces
    fax
        fax	R	eng,lat
    telefon
        telefon	R	ell
    a
        a	I	ces
    záznamník
        zá	D	ces
        znamn	R	ces
        ík	D	ces

Poněkud vyšší cena kombinovaných přístrojů by vás neměla odradit
    Poněkud
        Po	D	ces
        ně	R	ces
        kud	D	ces
    vyšší
        vyš	R	ces
        š	D	ces
        í	I	ces
    cena
        cen	R	ces
        a	I	ces
    kombinovaných
        kombin	R	lat
        ova	D	ces
        n	D	ces
        ých	D	ces
    přístrojů
        pří	D	ces
        stroj	R	ces
        ů	I	ces
    by
        by	R	ces
    vás
        v	D	ces
        ás	R	ces
    neměla
        ne	D	ces
        m	R	ces
        ě	D	ces
        l	D	ces
        a	I	ces
    odradit
        od	D	ces
        rad	R	ces
        i	D	ces
        t	I	ces

Ztráty vznikající proto že se k vám nemůže nikdo telefonicky dovolat protože jste omylem nechali zapnutý fax mohou být mnohem větší
    Ztráty
        Z	D	ces
        trát	R	ces
        y	I	ces
    vznikající
        vz	D	ces
        nik	R	ces
        aj	D	ces
        íc	D	ces
        í	I	ces
    proto
        pro	D	ces
        t	R	ces
        o	I	ces
    že
        že	D	ces
    se
        s	D	ces
        e	D	ces
    k
        k	D	ces
    vám
        v	D	ces
        ám	D	ces
    nemůže
        ne	D	ces
        můž	R	ces
        e	D	ces
    nikdo
        ni	D	ces
        kd	R	ces
        o	D	ces
    telefonicky
        tele	R	ell
        fon	R	ell
        ick	D	lat
        y	I	ces
    dovolat
        do	D	ces
        vol	R	ces
        a	D	ces
        t	I	ces
    protože
        pro	D	ces
        t	R	ces
        o	D	ces
        že	D	ces
    jste
        js	R	ces
        te	I	ces
    omylem
        o	D	ces
        myl	R	ces
        em	I	ces
    nechali
        nech	R	ces
        a	D	ces
        l	D	ces
        i	D	ces
    zapnutý
        za	D	ces
        p	R	ces
        nu	R	ces
        t	D	ces
        ý	I	ces
    fax
        fax	R	eng,lat
    mohou
        moh	R	ces
        ou	D	ces
    být
        bý	R	ces
        t	I	ces
    mnohem
        mnoh	R	ces
        em	I	ces
    větší
        vět	R	ces
        š	D	ces
        í	I	ces

Některé přístroje jsou vybaveny velmi užitečnou funkcí která se nazývá odložené vysílání
    Některé
        Ně	D	ces
        kter	R	ces
        é	I	ces
    přístroje
        pří	D	ces
        stroj	R	ces
        e	I	ces
    jsou
        js	R	ces
        ou	D	ces
    vybaveny
        vy	D	ces
        bav	R	ces
        en	D	ces
        y	I	ces
    velmi
        velmi	R	ces
    užitečnou
        u	D	ces
        ži	R	ces
        t	D	ces
        eč	D	ces
        n	D	ces
        ou	D	ces
    funkcí
        funkc	R	lat
        í	I	ces
    která
        kter	R	ces
        á	I	ces
    se
        s	D	ces
        e	D	ces
    nazývá
        na	D	ces
        zýv	R	ces
        á	I	ces
    odložené
        od	D	ces
        lož	R	ces
        en	D	ces
        é	I	ces
    vysílání
        vy	D	ces
        síl	R	ces
        á	D	ces
        n	D	ces
        í	I	ces

Tato funkce umožňuje do paměti nahrát vysílané předlohy a nastavit čísla příjemců i čas kdy má být provedeno spojení a vyslání zpráv
    Tato
        T	R	ces
        a	D	ces
        t	D	ces
        o	I	ces
    funkce
        funkc	R	lat
        e	I	ces
    umožňuje
        u	D	ces
        mož	R	ces
        ň	D	ces
        uje	I	ces
    do
        do	D	ces
    paměti
        pamět	R	ces
        i	I	ces
    nahrát
        na	D	ces
        hrá	R	ces
        t	D	ces
    vysílané
        vy	D	ces
        síl	R	ces
        a	D	ces
        n	D	ces
        é	I	ces
    předlohy
        před	D	ces
        loh	R	ces
        y	I	ces
    a
        a	I	ces
    nastavit
        na	D	ces
        stav	R	ces
        i	D	ces
        t	I	ces
    čísla
        čísl	R	ces
        a	I	ces
    příjemců
        pří	D	ces
        jem	R	ces
        c	D	ces
        ů	I	ces
    i
        i	I	ces
    čas
        čas	R	ces
    kdy
        kd	R	ces
        y	I	ces
    má
        m	R	ces
        á	I	ces
    být
        bý	R	ces
        t	I	ces
    provedeno
        pro	D	lat
        ved	R	ces
        en	D	ces
        o	D	ces
    spojení
        s	D	ces
        poj	R	ces
        en	D	ces
        í	I	ces
    a
        a	I	ces
    vyslání
        vy	D	ces
        sl	R	ces
        á	D	ces
        n	D	ces
        í	I	ces
    zpráv
        z	D	ces
        práv	R	ces

Přístroj je pak vyšle i ve vaší nepřítomnosti
    Přístroj
        Pří	D	ces
        stroj	R	ces
    je
        je	R	ces
    pak
        pak	R	ces
    vyšle
        vy	D	ces
        šl	R	ces
        e	D	ces
    i
        i	I	ces
    ve
        ve	R	ces
    vaší
        v	D	ces
        a	D	ces
        š	D	ces
        í	I	ces
    nepřítomnosti
        ne	D	ces
        pří	D	ces
        t	R	ces
        om	D	ces
        n	D	ces
        ost	D	ces
        i	I	ces

Umožňuje to využít k vysílání dobu kdy se platí nižší poplatky za impulz například v noci
    Umožňuje
        U	D	ces
        mož	R	ces
        ň	D	ces
        uje	I	ces
    to
        t	R	ces
        o	I	ces
    využít
        vy	D	ces
        u	D	ces
        ží	R	ces
        t	I	ces
    k
        k	D	ces
    vysílání
        vy	D	ces
        síl	R	ces
        á	D	ces
        n	D	ces
        í	I	ces
    dobu
        dob	R	ces
        u	I	ces
    kdy
        kd	R	ces
        y	I	ces
    se
        s	D	ces
        e	D	ces
    platí
        plat	R	ces
        í	I	ces
    nižší
        niž	R	ces
        š	D	ces
        í	I	ces
    poplatky
        po	D	ces
        plat	R	ces
        k	D	ces
        y	I	ces
    za
        za	D	ces
    impulz
        im	D	lat
        pulz	R	deu,lat
    například
        na	D	ces
        pří	D	ces
        klad	R	ces
    v
        v	D	ces
    noci
        noc	R	ces
        i	I	ces

Když jsme připravovali tuto stránku upozornili jsme všechny kontaktované firmy že potřebujeme podklady jen k zařízením která byla schválena homologována pro naši telekomunikační síť
    Když
        Když	R	ces
    jsme
        js	R	ces
        me	I	ces
    připravovali
        při	D	ces
        prav	R	ces
        ova	D	ces
        l	D	ces
        i	D	ces
    tuto
        t	R	ces
        u	D	ces
        t	D	ces
        o	D	ces
    stránku
        strán	R	ces
        k	D	ces
        u	I	ces
    upozornili
        u	D	ces
        po	D	ces
        zor	R	ces
        n	D	ces
        i	D	ces
        l	D	ces
        i	D	ces
    jsme
        js	R	ces
        me	I	ces
    všechny
        vš	R	ces
        ech	D	ces
        n	D	ces
        y	I	ces
    kontaktované
        kon	D	lat
        takt	R	deu,fra,ell
        ova	D	ces
        n	D	ces
        é	I	ces
    firmy
        firm	R	ita,lat
        y	I	ces
    že
        že	D	ces
    potřebujeme
        po	D	ces
        třeb	R	ces
        uje	D	ces
        me	D	ces
    podklady
        pod	D	ces
        klad	R	ces
        y	I	ces
    jen
        jen	R	ces
    k
        k	D	ces
    zařízením
        za	D	ces
        říz	R	ces
        en	D	ces
        ím	I	ces
    která
        kter	R	ces
        á	I	ces
    byla
        by	R	ces
        l	D	ces
        a	I	ces
    schválena
        s	D	ces
        chvál	R	ces
        en	D	ces
        a	I	ces
    homologována
        homo	R	ell
        log	R	ell
        ová	D	ces
        n	D	ces
        a	I	ces
    pro
        pro	D	ces
    naši
        naš	R	ces
        i	I	ces
    telekomunikační
        tele	R	ell
        komun	R	deu,lat
        ik	D	lat
        ač	D	ces
        n	D	ces
        í	I	ces
    síť
        síť	R	ces

Přesto nám dvě zastoupení renomovaných firem zřejmě z neznalosti předala podklady na neschválená zařízení
    Přesto
        Přes	R	ces
        t	D	ces
        o	I	ces
    nám
        n	D	ces
        ám	D	ces
    dvě
        dv	R	ces
        ě	D	ces
    zastoupení
        za	D	ces
        stoup	R	ces
        en	D	ces
        í	I	ces
    renomovaných
        renom	R	fra,lat
        ova	D	ces
        n	D	ces
        ých	D	ces
    firem
        firem	R	ita,lat
    zřejmě
        zř	R	ces
        ejm	R	ces
        ě	I	ces
    z
        z	D	ces
    neznalosti
        ne	D	ces
        zn	R	ces
        a	D	ces
        l	D	ces
        ost	D	ces
        i	I	ces
    předala
        pře	D	ces
        d	R	ces
        a	D	ces
        l	D	ces
        a	I	ces
    podklady
        pod	D	ces
        klad	R	ces
        y	I	ces
    na
        na	D	ces
    neschválená
        ne	D	ces
        s	D	ces
        chvál	R	ces
        en	D	ces
        á	I	ces
    zařízení
        za	D	ces
        říz	R	ces
        en	D	ces
        í	I	ces

Dávejte si na tuto věc při nákupu pozor
    Dávejte
        D	R	ces
        á	R	ces
        v	D	ces
        ej	D	ces
        te	I	ces
    si
        s	D	ces
        i	D	ces
    na
        na	D	ces
    tuto
        t	R	ces
        u	D	ces
        t	D	ces
        o	D	ces
    věc
        věc	R	ces
    při
        při	D	ces
    nákupu
        ná	D	ces
        kup	R	ces
        u	I	ces
    pozor
        po	D	ces
        zor	R	ces

Prodávající vám musí dát kromě návodu k obsluze v češtině také kopii schvalovacího dokumentu opatřenou razítkem prodejny datem prodeje a podpisem prodávajícího
    Prodávající
        Pro	R	lat
        d	D	ces
        á	R	ces
        v	D	ces
        aj	D	ces
        íc	D	ces
        í	I	ces
    vám
        v	D	ces
        ám	D	ces
    musí
        mus	R	ces
        í	I	ces
    dát
        d	D	ces
        á	R	ces
        t	I	ces
    kromě
        krom	R	ces
        ě	I	ces
    návodu
        ná	D	ces
        vod	R	ces
        u	I	ces
    k
        k	D	ces
    obsluze
        ob	D	ces
        sluz	R	ces
        e	I	ces
    v
        v	D	ces
    češtině
        češ	R	ces
        t	D	ces
        in	D	ces
        ě	D	ces
    také
        také	R	ces
    kopii
        kop	R	lat
        i	D	lat
        i	I	ces
    schvalovacího
        s	D	ces
        chval	R	ces
        ova	D	ces
        c	D	ces
        ího	D	ces
    dokumentu
        dokument	R	lat
        u	I	ces
    opatřenou
        o	D	ces
        patř	R	ces
        en	D	ces
        ou	D	ces
    razítkem
